"State","Year","Crop","Area","Production"
"Andhra Pradesh","2008","Moong(Green Gram)","123504.000000","43175"
"Andhra Pradesh","2008","Niger seed","12431.000000","5441"
"Andhra Pradesh","2008","Onion","26923.000000","455078"
"Andhra Pradesh","2008","Other  Rabi pulses","1844.000000","2914"
"Andhra Pradesh","2008","Other Kharif pulses","2294.000000","1121"
"Andhra Pradesh","2008","Potato","1484.000000","13384"
"Andhra Pradesh","2008","Ragi","45988.000000","45778"
"Andhra Pradesh","2008","Rapeseed &Mustard","5300.000000","3028"
"Andhra Pradesh","2008","Rice","2695725.000000","8880586"
"Andhra Pradesh","2008","Safflower","493.000000","191"
"Andhra Pradesh","2008","Sesamum","50587.000000","11446"
"Andhra Pradesh","2008","Small millets","30112.000000","16220"
"Andhra Pradesh","2008","Soyabean","453.000000","618"
"Andhra Pradesh","2008","Sugarcane","153286.000000","11940595"
"Andhra Pradesh","2008","Sunflower","338481.000000","232116"
"Andhra Pradesh","2008","Sweet potato","817.000000","9777"
"Andhra Pradesh","2008","Tapioca","16765.000000","208052"
"Andhra Pradesh","2008","Tobacco","159925.000000","279831"
"Andhra Pradesh","2008","Turmeric","12550.000000","97239"
"Andhra Pradesh","2008","Urad","272089.000000","177848"
"Andhra Pradesh","2008","Wheat","1033.000000","705"
"Andhra Pradesh","2009","Arecanut","386.000000","198"
"Andhra Pradesh","2009","Arhar/Tur","170710.000000","91802"
"Andhra Pradesh","2009","Bajra","28604.000000","45249"
"Andhra Pradesh","2009","Banana","56358.000000","1718940"
"Andhra Pradesh","2009","Cashewnut","131742.000000","39389"
"Andhra Pradesh","2009","Castor seed","48185.000000","24599"
"Andhra Pradesh","2009","Coconut ","103782.000000","1140951226"
"Andhra Pradesh","2009","Coriander","32701.000000","17602"
"Andhra Pradesh","2009","Cotton(lint)","306852.000000","894834"
"Andhra Pradesh","2009","Dry chillies","122363.000000","530645"
"Andhra Pradesh","2009","Dry ginger","588.000000","1146"
"Andhra Pradesh","2009","Gram","525416.000000","671246"
"Andhra Pradesh","2009","Groundnut","1087763.000000","647752"
"Andhra Pradesh","2009","Horse-gram","52444.000000","34341"
"Andhra Pradesh","2009","Jowar","160527.000000","240487"
"Andhra Pradesh","2009","Maize","213352.000000","1395168"
"Andhra Pradesh","2009","Mesta","22802.000000","189378"
"Andhra Pradesh","2009","Moong(Green Gram)","105269.000000","37392"
"Andhra Pradesh","2009","Niger seed","7663.000000","2632"
"Andhra Pradesh","2009","Onion","24494.000000","433107"
"Andhra Pradesh","2009","Other  Rabi pulses","1822.000000","1744"
"Andhra Pradesh","2009","Other Kharif pulses","2515.000000","1168"
"Andhra Pradesh","2009","Potato","1446.000000","12479"
"Andhra Pradesh","2009","Ragi","43107.000000","51571"
"Andhra Pradesh","2009","Rapeseed &Mustard","3333.000000","1992"
"Andhra Pradesh","2009","Rice","2325729.000000","7569071"
"Andhra Pradesh","2009","Safflower","759.000000","214"
"Andhra Pradesh","2009","Sesamum","60790.000000","14677"
"Andhra Pradesh","2009","Small millets","25125.000000","9389"
"Andhra Pradesh","2009","Soyabean","167.000000","133"
"Andhra Pradesh","2009","Sugarcane","131081.000000","9561099"
"Andhra Pradesh","2009","Sunflower","289107.000000","214991"
"Andhra Pradesh","2009","Sweet potato","765.000000","6537"
"Andhra Pradesh","2009","Tapioca","11234.000000","146366"
"Andhra Pradesh","2009","Tobacco","185955.000000","331561"
"Andhra Pradesh","2009","Turmeric","13402.000000","107288"
"Andhra Pradesh","2009","Urad","357494.000000","253859"
"Andhra Pradesh","2009","Wheat","790.000000","427"
"Andhra Pradesh","2010","Arecanut","438.000000","195"
"Andhra Pradesh","2010","Arhar/Tur","296674.000000","114223"
"Andhra Pradesh","2010","Bajra","48212.000000","88306"
"Andhra Pradesh","2010","Banana","56790.000000","1852362"
"Andhra Pradesh","2010","Cashewnut","131508.000000","31507"
"Andhra Pradesh","2010","Castor seed","83974.000000","70472"
"Andhra Pradesh","2010","Coriander","17784.000000","12182"
"Andhra Pradesh","2010","Cotton(lint)","388988.000000","855405"
"Andhra Pradesh","2010","Dry chillies","118186.000000","398330"
"Andhra Pradesh","2010","Dry ginger","750.000000","3003"
"Andhra Pradesh","2010","Garlic","10.000000","21"
"Andhra Pradesh","2010","Ginger","750.000000","3003"
"Andhra Pradesh","2010","Gram","474826.000000","571143"
"Andhra Pradesh","2010","Groundnut","1426111.000000","1105812"
"Andhra Pradesh","2010","Horse-gram","32239.000000","14390"
"Andhra Pradesh","2010","Jowar","88197.000000","156352"
"Andhra Pradesh","2010","Linseed","449.000000","100"
"Andhra Pradesh","2010","Maize","233420.000000","1884455"
"Andhra Pradesh","2010","Mesta","25140.000000","225030"
"Andhra Pradesh","2010","Moong(Green Gram)","167337.000000","52687"
"Andhra Pradesh","2010","Niger seed","9992.000000","3817"
"Andhra Pradesh","2010","Onion","28966.000000","590933"
"Andhra Pradesh","2010","Other  Rabi pulses","4299.000000","3514"
"Andhra Pradesh","2010","Other Kharif pulses","2380.000000","945"
"Andhra Pradesh","2010","Potato","1272.000000","12319"
"Andhra Pradesh","2010","Ragi","39625.000000","46887"
"Andhra Pradesh","2010","Rapeseed &Mustard","6333.000000","16034"
"Andhra Pradesh","2010","Rice","2772377.000000","7883078"
"Andhra Pradesh","2010","Safflower","993.000000","902"
"Andhra Pradesh","2010","Sesamum","97742.000000","18888"
"Andhra Pradesh","2010","Small millets","28833.000000","27701"
"Andhra Pradesh","2010","Soyabean","1962.000000","3345"
"Andhra Pradesh","2010","Sugarcane","151900.000000","11876398"
"Andhra Pradesh","2010","Sunflower","197385.000000","127630"
"Andhra Pradesh","2010","Sweet potato","768.000000","9999"
"Andhra Pradesh","2010","Tapioca","12857.000000","84673"
"Andhra Pradesh","2010","Tobacco","148596.000000","260340"
"Andhra Pradesh","2010","Turmeric","18608.000000","126853"
"Andhra Pradesh","2010","Urad","388238.000000","204578"
"Andhra Pradesh","2010","Wheat","757.000000","1061"
"Andhra Pradesh","2011","Arecanut","562.000000","275"
"Andhra Pradesh","2011","Arhar/Tur","182863.000000","55382"
"Andhra Pradesh","2011","Bajra","31820.000000","51544"
"Andhra Pradesh","2011","Banana","60325.000000","2242210"
"Andhra Pradesh","2011","Cashewnut","131288.000000","33822"
"Andhra Pradesh","2011","Castor seed","161758.000000","16781"
"Andhra Pradesh","2011","Coconut ","103282.000000","1421447445"
"Andhra Pradesh","2011","Coriander","10863.000000","6309"
"Andhra Pradesh","2011","Cotton(lint)","482177.000000","888316"
"Andhra Pradesh","2011","Cowpea(Lobia)","7955.000000","4751"
"Andhra Pradesh","2011","Dry chillies","158630.000000","570116"
"Andhra Pradesh","2011","Dry ginger","734.000000","2815"
"Andhra Pradesh","2011","Garlic","1.000000","2"
"Andhra Pradesh","2011","Gram","479896.000000","447859"
"Andhra Pradesh","2011","Groundnut","1135675.000000","582584"
"Andhra Pradesh","2011","Horse-gram","27556.000000","12795"
"Andhra Pradesh","2011","Jowar","148157.000000","352062"
"Andhra Pradesh","2011","Linseed","361.000000","76"
"Andhra Pradesh","2011","Maize","272375.000000","1763204"
"Andhra Pradesh","2011","Mesta","25691.000000","199262"
"Andhra Pradesh","2011","Moong(Green Gram)","135625.000000","80841"
"Andhra Pradesh","2011","Niger seed","6875.000000","2556"
"Andhra Pradesh","2011","Onion","40248.000000","623861"
"Andhra Pradesh","2011","Other  Rabi pulses","5138.000000","3758"
"Andhra Pradesh","2011","Other Kharif pulses","2958.000000","1262"
"Andhra Pradesh","2011","other oilseeds","53344.000000","1011002"
"Andhra Pradesh","2011","Potato","1247.000000","16170"
"Andhra Pradesh","2011","Ragi","40240.000000","37974"
"Andhra Pradesh","2011","Rapeseed &Mustard","6449.000000","15759"
"Andhra Pradesh","2011","Rice","2346300.000000","7744175"
"Andhra Pradesh","2011","Safflower","227.000000","167"
"Andhra Pradesh","2011","Sesamum","52855.000000","13319"
"Andhra Pradesh","2011","Small millets","28792.000000","18389"
"Andhra Pradesh","2011","Soyabean","2208.000000","3568"
"Andhra Pradesh","2011","Sugarcane","158591.000000","12844380"
"Andhra Pradesh","2011","Sunflower","133224.000000","99504"
"Andhra Pradesh","2011","Sweet potato","901.000000","11669"
"Andhra Pradesh","2011","Tapioca","12793.000000","127953"
"Andhra Pradesh","2011","Tobacco","123330.000000","234642"
"Andhra Pradesh","2011","Turmeric","26043.000000","204732"
"Andhra Pradesh","2011","Urad","469776.000000","326012"
"Andhra Pradesh","2011","Wheat","313.000000","365"
"Andhra Pradesh","2012","Arecanut","581.000000","365"
"Andhra Pradesh","2012","Arhar/Tur","204246.000000","98015"
"Andhra Pradesh","2012","Bajra","56714.000000","98655"
"Andhra Pradesh","2012","Brinjal","14847.000000","188274"
"Andhra Pradesh","2012","Cabbage","1459.000000","29767"
"Andhra Pradesh","2012","Cashewnut","121782.000000","33048"
"Andhra Pradesh","2012","Castor seed","109982.000000","52622"
"Andhra Pradesh","2012","Coconut ","99825.000000","1670659000"
"Andhra Pradesh","2012","Coriander","8637.000000","5251"
"Andhra Pradesh","2012","Cotton(lint)","589099.000000","1543271"
"Andhra Pradesh","2012","Cowpea(Lobia)","11715.000000","9315"
"Andhra Pradesh","2012","Dry chillies","121221.000000","461164"
"Andhra Pradesh","2012","Dry ginger","703.000000","2595"
"Andhra Pradesh","2012","Gram","568792.000000","598152"
"Andhra Pradesh","2012","Grapes","270.000000","8188"
"Andhra Pradesh","2012","Groundnut","1157484.000000","779632"
"Andhra Pradesh","2012","Horse-gram","27800.000000","16998"
"Andhra Pradesh","2012","Jowar","164148.000000","411890"
"Andhra Pradesh","2012","Lemon","23602.000000","177221"
"Andhra Pradesh","2012","Linseed","422.000000","203"
"Andhra Pradesh","2012","Maize","309123.000000","1910917"
"Andhra Pradesh","2012","Mango","237811.000000","1961251"
"Andhra Pradesh","2012","Mesta","14657.000000","126350"
"Andhra Pradesh","2012","Moong(Green Gram)","128517.000000","83542"
"Andhra Pradesh","2012","Niger seed","8273.000000","5813"
"Andhra Pradesh","2012","Onion","25311.000000","473932"
"Andhra Pradesh","2012","Other  Rabi pulses","6590.000000","4021"
"Andhra Pradesh","2012","Other Kharif pulses","2929.000000","1923"
"Andhra Pradesh","2012","Papaya","6259.000000","681402"
"Andhra Pradesh","2012","Pome Granet","1441.000000","19843"
"Andhra Pradesh","2012","Potato","1201.000000","18399"
"Andhra Pradesh","2012","Ragi","38505.000000","42001"
"Andhra Pradesh","2012","Rapeseed &Mustard","3522.000000","1530"
"Andhra Pradesh","2012","Rice","2209237.000000","6862854"
"Andhra Pradesh","2012","Safflower","276.000000","172"
"Andhra Pradesh","2012","Sapota","9192.000000","121345"
"Andhra Pradesh","2012","Sesamum","43516.000000","12505"
"Andhra Pradesh","2012","Small millets","37675.000000","35916"
"Andhra Pradesh","2012","Soyabean","1398.000000","2540"
"Andhra Pradesh","2012","Sugarcane","155048.000000","11993130"
"Andhra Pradesh","2012","Sunflower","114053.000000","71776"
"Andhra Pradesh","2012","Sweet potato","781.000000","7598"
"Andhra Pradesh","2012","Tapioca","11619.000000","213952"
"Andhra Pradesh","2012","Tobacco","129863.000000","254770"
"Andhra Pradesh","2012","Tomato","37067.000000","625411"
"Andhra Pradesh","2012","Turmeric","18062.000000","151678"
"Andhra Pradesh","2012","Urad","387502.000000","334158"
"Andhra Pradesh","2012","Wheat","450.000000","574"
"Andhra Pradesh","2013","Arecanut","476.000000","255"
"Andhra Pradesh","2013","Arhar/Tur","184124.000000","103957"
"Andhra Pradesh","2013","Bajra","49227.000000","81855"
"Andhra Pradesh","2013","Banana","60626.000000","1888161"
"Andhra Pradesh","2013","Brinjal","14352.000000","151984"
"Andhra Pradesh","2013","Cabbage","1506.000000","24706"
"Andhra Pradesh","2013","Cashewnut","240024.000000","75640"
"Andhra Pradesh","2013","Castor seed","97766.000000","51566"
"Andhra Pradesh","2013","Coconut ","99066.000000","1610007000"
"Andhra Pradesh","2013","Coriander","16902.000000","10036"
"Andhra Pradesh","2013","Cotton(lint)","676614.000000","2187964"
"Andhra Pradesh","2013","Cowpea(Lobia)","12123.000000","8861"
"Andhra Pradesh","2013","Dry chillies","131316.000000","601993"
"Andhra Pradesh","2013","Dry ginger","716.000000","2738"
"Andhra Pradesh","2013","Gram","472380.000000","648031"
"Andhra Pradesh","2013","Grapes","276.000000","6170"
"Andhra Pradesh","2013","Groundnut","1176377.000000","881311"
"Andhra Pradesh","2013","Horse-gram","28206.000000","14863"
"Andhra Pradesh","2013","Jowar","118245.000000","265675"
"Andhra Pradesh","2013","Lemon","24724.000000","190739"
"Andhra Pradesh","2013","Linseed","946.000000","456"
"Andhra Pradesh","2013","Maize","352115.000000","2213485"
"Andhra Pradesh","2013","Mango","255609.000000","2018305"
"Andhra Pradesh","2013","Mesta","9164.000000","84029"
"Andhra Pradesh","2013","Moong(Green Gram)","133706.000000","81609"
"Andhra Pradesh","2013","Niger seed","8810.000000","4494"
"Andhra Pradesh","2013","Onion","26285.000000","512585"
"Andhra Pradesh","2013","Other Kharif pulses","13250.000000","15051"
"Andhra Pradesh","2013","other oilseeds","106548.000000","1263934"
"Andhra Pradesh","2013","Papaya","5268.000000","455024"
"Andhra Pradesh","2013","Pome Granet","1629.000000","26306"
"Andhra Pradesh","2013","Potato","1458.000000","25240"
"Andhra Pradesh","2013","Ragi","41559.000000","43441"
"Andhra Pradesh","2013","Rapeseed &Mustard","3295.000000","2121"
"Andhra Pradesh","2013","Rice","2583440.000000","7993425"
"Andhra Pradesh","2013","Safflower","430.000000","240"
"Andhra Pradesh","2013","Sannhamp","4734.000000","0"
"Andhra Pradesh","2013","Sapota","9168.000000","85585"
"Andhra Pradesh","2013","Sesamum","61133.000000","21214"
"Andhra Pradesh","2013","Small millets","27498.000000","20481"
"Andhra Pradesh","2013","Soyabean","3105.000000","5001"
"Andhra Pradesh","2013","Sugarcane","152847.000000","12008047"
"Andhra Pradesh","2013","Sunflower","79950.000000","67978"
"Andhra Pradesh","2013","Sweet potato","1572.000000","15586"
"Andhra Pradesh","2013","Tapioca","10588.000000","194968"
"Andhra Pradesh","2013","Tobacco","143033.000000","275988"
"Andhra Pradesh","2013","Tomato","37441.000000","889385"
"Andhra Pradesh","2013","Turmeric","17865.000000","152228"
"Andhra Pradesh","2013","Urad","264773.000000","206704"
"Andhra Pradesh","2013","Wheat","696.000000","498"
"Arunachal Pradesh","2000","Dry chillies","1317.000000","2097"
"Arunachal Pradesh","2000","Dry ginger","4774.000000","35295"
"Arunachal Pradesh","2000","Maize","38429.000000","52297"
"Arunachal Pradesh","2000","Oilseeds total","26301.000000","27252"
"Arunachal Pradesh","2000","Potato","5621.000000","36743"
"Arunachal Pradesh","2000","Pulses total","6202.000000","6780"
"Arunachal Pradesh","2000","Rice","118601.000000","132690"
"Arunachal Pradesh","2000","Small millets","20149.000000","17332"
"Arunachal Pradesh","2000","Sugarcane","811.000000","14358"
"Arunachal Pradesh","2000","Turmeric","454.000000","1872"
"Arunachal Pradesh","2000","Wheat","4397.000000","6226"
"Arunachal Pradesh","2001","Dry chillies","1629.000000","2128"
"Arunachal Pradesh","2001","Dry ginger","4613.000000","38021"
"Arunachal Pradesh","2001","Maize","38577.000000","52511"
"Arunachal Pradesh","2001","Oilseeds total","27560.000000","29307"
"Arunachal Pradesh","2001","Potato","4646.000000","32635"
"Arunachal Pradesh","2001","Pulses total","6766.000000","7126"
"Arunachal Pradesh","2001","Rice","119455.000000","134621"
"Arunachal Pradesh","2001","Small millets","19740.000000","17851"
"Arunachal Pradesh","2001","Sugarcane","1036.000000","18920"
"Arunachal Pradesh","2001","Turmeric","573.000000","2094"
"Arunachal Pradesh","2001","Wheat","3805.000000","5341"
"Arunachal Pradesh","2002","Dry chillies","1608.000000","2345"
"Arunachal Pradesh","2002","Dry ginger","4448.000000","32332"
"Arunachal Pradesh","2002","Maize","40548.000000","55941"
"Arunachal Pradesh","2002","Oilseeds total","28494.000000","29821"
"Arunachal Pradesh","2002","Potato","4335.000000","30183"
"Arunachal Pradesh","2002","Pulses total","6801.000000","7239"
"Arunachal Pradesh","2002","Rice","124584.000000","152500"
"Arunachal Pradesh","2002","Small millets","21110.000000","18811"
"Arunachal Pradesh","2002","Sugarcane","798.000000","15284"
"Arunachal Pradesh","2002","Turmeric","514.000000","2020"
"Arunachal Pradesh","2002","Wheat","4114.000000","6250"
"Arunachal Pradesh","2003","Dry chillies","1657.000000","2430"
"Arunachal Pradesh","2003","Dry ginger","4680.000000","37177"
"Arunachal Pradesh","2003","Maize","38605.000000","54510"
"Arunachal Pradesh","2003","Oilseeds total","28024.000000","28478"
"Arunachal Pradesh","2003","Potato","4022.000000","29569"
"Arunachal Pradesh","2003","Pulses total","7129.000000","7719"
"Arunachal Pradesh","2003","Rice","119205.000000","154589"
"Arunachal Pradesh","2003","Small millets","22279.000000","21326"
